state_name,district_name,block_name,panchayat_name,village_name,habitation_name,habitation_id,scheme_id,schemes_sources_id,source_type,sourcetype_category,location,scheme_name,sanction_year,estimated_cost,expenditure,dateof_commencement,dateof_completion,update_date
West Bengal,Paschim Medinipur,Keshpur,Teghori,Dudiabandi,Dudiabandhi Uporpara,1343027,6297614,420028486,Deep Tubewell,Ground Water,Dudiabandi,Dudiabandi,2010-2011,0.79,0.79,04-Sep-10,05-Sep-10,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Sirsa,Akmura,Akmura Doloipara,1342655,6297754,420028505,Deep Tubewell,Ground Water,Akmura Pry. School,Akmura Pry. School,2010-2011,0.79,0.79,21-Mar-10,22-Mar-10,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Amrakuchi,Pipurda,Mallickpara,1343102,6297760,420028506,Deep Tubewell,Ground Water,Pipurda,Pipurda,2010-2011,0.79,0.79,22-Mar-11,23-Mar-11,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Jhentla,Abhi Arjjuni,Aviarjuni - Chakraborty Para,1343698,6297799,420028513,Deep Tubewell,Ground Water,Abhi Arjjuni ICDS,Abhi Arjjuni ICDS,2010-2011,0.79,0.79,30-Mar-11,31-Mar-11,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Sarishakhola,Ghoshpur,Paschim Ghoshkur,1343464,6331494,420030900,Deep Tubewell,Ground Water,Gour Rana,Grampanchayet tubewell,2013-2014,0.8,0.8,15-Apr-13,20-Mar-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Sarishakhola,Ghoshpur,Mandal Para,1343466,6331494,420030903,Deep Tubewell,Ground Water,Ashok Maity,Grampanchayet tubewell,2013-2014,0.8,0.8,15-Apr-13,20-Mar-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Sarishakhola,Ghoshpur,Mandal Para,1343466,6331494,420030908,Deep Tubewell,Ground Water,Gopal Karak,Grampanchayet tubewell,2013-2014,0.8,0.8,15-Apr-13,20-Mar-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Mugbasan,Makul Chak,Manuchak,1343266,6199407,420019711,Deep Tubewell,Ground Water,Mukulchak,Mukulchak,2013-2014,0.8,0.8,06-Apr-13,07-Apr-13,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Dhalhara,Dhalhara,Dhalhara,1343534,6278163,420024504,Deep Tubewell,Ground Water,Student Boading,Grampanchayet tubewell,2013-2014,0.8,0.8,15-Apr-13,22-Dec-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Golarh,Golar,Kuladhya Para,1342846,6217707,420020860,Deep Tubewell,Ground Water,Kuladhya,Kuladhya,2013-2014,0.82,0.82,15-May-13,15-Sep-13,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Dhalhara,Kaji Chak,Kaji Chak,1766763,6199453,420019717,Deep Tubewell,Ground Water,Kajichak,Kajichak,2013-2014,0.8,0.8,13-May-13,16-May-13,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Enayetpur,Badar,Layek Para,1343849,6336617,420032478,Deep Tubewell,Ground Water,Jiten Sing,Grampanchayet tubewell,2013-2014,0.7,0.7,01-Apr-13,20-Feb-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Enayetpur,Badar,Layek Para,1343849,6336617,420032480,Deep Tubewell,Ground Water,Durgavak Bazar,Grampanchayet tubewell,2013-2014,0.7,0.7,01-Apr-13,20-Feb-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Enayetpur,Badar,Ramanda Dolai Para,1343853,6336617,420032482,Deep Tubewell,Ground Water,Chandimata Mandir,Grampanchayet tubewell,2013-2014,0.7,0.7,01-Apr-13,20-Feb-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Enayetpur,Kanja Gerya,Kanja Gerya,1766666,6336617,420032474,Deep Tubewell,Ground Water,Lakhikanta Adgiri,Grampanchayet tubewell,2013-2014,0.7,0.7,01-Apr-13,20-Feb-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Enayetpur,Kanja Gerya,Kanja Gerya,1766666,6336617,420032475,Deep Tubewell,Ground Water,Matish Adgiri,Grampanchayet tubewell,2013-2014,0.7,0.7,01-Apr-13,20-Feb-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Amrakuchi,Kharika,Janapara,1343148,6351997,420035991,Deep Tubewell,Ground Water,Mukunda kotal,Grampanchayet tubewell,2013-2014,0.8,0.8,22-Mar-13,25-Jan-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Amrakuchi,Rasidpur,Rashidpur,1343126,6351997,420035993,Deep Tubewell,Ground Water,Rasidpur,Grampanchayet tubewell,2013-2014,0.8,0.8,22-Mar-13,25-Jan-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Amrakuchi,Rasidpur,Rashidpur,1343126,6351997,420035994,Deep Tubewell,Ground Water,Monohor Sing,Grampanchayet tubewell,2013-2014,0.8,0.8,22-Mar-13,25-Jan-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Amrakuchi,Kharika,Kharika Bagpara,1343145,6351997,420035989,Deep Tubewell,Ground Water,Panchami Chak,Grampanchayet tubewell,2013-2014,0.8,0.8,22-Mar-13,25-Jan-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Golarh,Dharmma Pur,Dhanapur - Dolaipara,1342848,6352973,420036252,Deep Tubewell,Ground Water,ASIT DOLOI,GRAM PANCHAYAT,2013-2014,0.8,0.8,12-Mar-13,17-Jan-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Golarh,Golar,Goler - Bagpara,1342841,6352973,420036256,Deep Tubewell,Ground Water,SUKUMAR BARDOLOI,GRAM PANCHAYAT,2013-2014,0.8,0.8,12-Mar-13,17-Jan-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Enayetpur,Bishwanath Pur,Doloipara,1343826,6352973,420036247,Deep Tubewell,Ground Water,GOUR DOLOI,GRAM PANCHAYAT,2013-2014,0.8,0.8,12-Mar-13,17-Jan-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Enayetpur,Pakurya,Berapara,1343822,6352980,420036268,Deep Tubewell,Ground Water,Mohon Bera,Gram Panchayat,2013-2014,0.8,0.8,12-May-13,11-Apr-17,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Enayetpur,Tam Gerya,Tamligeria,1343745,6352980,420036272,Deep Tubewell,Ground Water,Shankar Prasda Rana,Gram Panchayat,2013-2014,0.8,0.8,12-May-13,11-Apr-17,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Golarh,Bahara,Behara,1343711,6353047,420036316,Deep Tubewell,Ground Water,SK ASIR,GRAM PANCHAYAT,2013-2014,0.8,0.8,15-Apr-13,26-Jan-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Enayetpur,Mishri Chak,Janapara,1343744,6353057,420036334,Deep Tubewell,Ground Water,Moram Rasta,Gram Panchayat,2013-2014,0.7,0.7,12-May-13,11-Apr-17,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Enayetpur,Chota Chandbar,Chotochandbarh Daspara,1343741,6353057,420036332,Deep Tubewell,Ground Water,Bharat Das,Gram Panchayat,2013-2014,0.7,0.7,12-May-13,11-Apr-17,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Enayetpur,Bishwanathpur Patna,Sahapara,1343829,6353062,420036338,Deep Tubewell,Ground Water,BISWANATHPUR PATNA,GRAM PANCHAYAT,2013-2014,0.8,0.8,18-Apr-13,11-Apr-17,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Golarh,Golar,Panditpara,1342843,6353095,420036381,Deep Tubewell,Ground Water,RANJIT PANDIT,GRAM PANCHAYAT,2013-2014,0.8,0.8,23-Apr-13,23-Jan-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Dhalhara,Krishnapat,Bag Para,1343542,6354140,420036745,Deep Tubewell,Ground Water,AJIT SANTRA,GRAM PANCHAYAT,2013-2014,0.8,0.8,25-Apr-13,06-Jan-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Amanpur,Panch Khuiri,Kalyanipara,1342746,6354144,420036753,Deep Tubewell,Ground Water,S.S.K,GRAM PANCHAYAT,2013-2014,0.8,0.8,21-Apr-13,10-Jan-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Jhentla,Sirasati,De Para,1343732,6354192,420036821,Deep Tubewell,Ground Water,ARUN KHAMRUI,GRAM PANCHAYAT,2013-2014,0.8,0.8,21-Apr-13,13-Feb-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Jhentla,Gachh Gerya,Gachgeria,1343733,6354192,420036816,Deep Tubewell,Ground Water,HARI KRIS MAJHI,GRAM PANCHAYAT,2013-2014,0.8,0.8,21-Apr-13,13-Feb-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Jhentla,Gachh Gerya,Gachgeria,1343733,6354192,420036818,Deep Tubewell,Ground Water,MADAN MOHON MAHATO,GRAM PANCHAYAT,2013-2014,0.8,0.8,21-Apr-13,13-Feb-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Amanpur,Teghara,Teghara Mandalpara,1342720,6588845,420086554,Deep Tubewell,Ground Water,Amar Choudhury,Gram Panchayet,2014-2015,0.8,0,02-Mar-14,18-Mar-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Amanpur,Teghara,Teghara Mandalpara,1342720,6588845,420086557,Deep Tubewell,Ground Water,I.C.D.S.,Gram Panchayet,2014-2015,0.8,0,02-Mar-14,18-Mar-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Amanpur,Palas Larya,Palastora Rajpara,1342705,6588845,420086558,Deep Tubewell,Ground Water,M.S.K.,Gram Panchayet,2014-2015,0.8,0,02-Mar-14,18-Mar-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Amrakuchi,Chauki Ghata,Sorenpara,1343116,6588920,420086586,Deep Tubewell,Ground Water,Road Side,Gram Panchayet,2014-2015,0.8,0,12-Mar-14,02-Apr-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Jhentla,Shata Chak,Satachak - Manna Para,1343682,6616126,420087412,Deep Tubewell,Ground Water,Primary School,Gram Panchayet,2014-2015,0.84,0.84,12-Mar-14,30-Mar-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Jhentla,Shata Chak,Das Para,1343683,6616126,420087413,Deep Tubewell,Ground Water,Narayan Das,Gram Panchayet,2014-2015,0.84,0.84,12-Mar-14,30-Mar-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Jhentla,Padima,Jana Para,1343684,6673136,420090921,Deep Tubewell,Ground Water,Montu Jana,Gram Panchayat,2014-2015,0.8,0,12-Mar-14,28-Mar-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Jhentla,Hijli,Hijli - Chalakpara,1343707,6673136,420090909,Deep Tubewell,Ground Water,Haradhan Chalak,Gram Panchayat,2014-2015,0.8,0,12-Mar-14,28-Mar-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Jhentla,Hijli,Hijli - Chalakpara,1343707,6673136,420090911,Deep Tubewell,Ground Water,Ganesh Chalak,Gram Panchayat,2014-2015,0.8,0,12-Mar-14,28-Mar-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Jhentla,Hijli,Hijli - Chalakpara,1343707,6673136,420090912,Deep Tubewell,Ground Water,Sunil Hansda,Gram Panchayat,2014-2015,0.8,0,12-Mar-14,28-Mar-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Jhentla,Hijli,Hijli - Chalakpara,1343707,6673136,420090913,Deep Tubewell,Ground Water,Mangal Soren,Gram Panchayat,2014-2015,0.8,0,12-Mar-14,28-Mar-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Jhentla,Paruliya,Parulea,1342670,6673136,420090923,Deep Tubewell,Ground Water,Chandan |Sen,Gram Panchayat,2014-2015,0.8,0,12-Mar-14,28-Mar-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Dhalhara,Parulia,Adibasi Para,1343547,6673373,420090940,Deep Tubewell,Ground Water,Shankar Bag,Gram Panchayat,2014-2015,0.8,0,15-Mar-14,05-Apr-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Dhalhara,Dhalhara,Danga Para,1343537,6673373,420090946,Deep Tubewell,Ground Water,Basudeb Babu,Gram Panchayat,2014-2015,0.8,0,15-Mar-14,05-Apr-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Dhalhara,Dhalhara,Mandal Para,1343539,6673373,420090945,Deep Tubewell,Ground Water,Tapa Sing,Gram Panchayat,2014-2015,0.8,0,15-Mar-14,05-Apr-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Amrakuchi,Mukti Chak,Amulia,1343161,6673433,420091036,Deep Tubewell,Ground Water,Dayal Das,Gram Panchayat,2014-2015,0.8,0,15-Mar-14,05-Apr-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Amrakuchi,Amrakuchi,Dangapara,1343154,6673433,420091028,Deep Tubewell,Ground Water,Saidul Mallick,Gram Panchayat,2014-2015,0.8,0,15-Mar-14,05-Apr-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Amrakuchi,Kharika,Kharika Bagpara,1343145,6677000,420091219,Deep Tubewell,Ground Water,Kharika I.C.D.S.,GRAM PANCHAYAT,2014-2015,0.82,0.82,02-Apr-14,28-Apr-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Amrakuchi,Rasidpur,Rashidpur,1343126,6677000,420091220,Deep Tubewell,Ground Water,Rasidpur Primary,GRAM PANCHAYAT,2014-2015,0.82,0.82,02-Apr-14,28-Apr-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Amrakuchi,Rasidpur,Rashidpur,1343126,6677000,420091221,Deep Tubewell,Ground Water,Mohon Sing,GRAM PANCHAYAT,2014-2015,0.82,0.82,02-Apr-14,28-Apr-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Amrakuchi,Jabar Danga,Mondalpara,1343114,6677000,420091213,Deep Tubewell,Ground Water,I.C.D.S.,GRAM PANCHAYAT,2014-2015,0.82,0.82,02-Apr-14,28-Apr-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Enayetpur,Enayat Pur,Mirjapara,1343769,6677000,420091205,Deep Tubewell,Ground Water,Sk Jahajan Ali,GRAM PANCHAYAT,2014-2015,0.82,0.82,02-Apr-14,28-Apr-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Golarh,Chenchura,Chenchura - Paschimpara,1342812,6677187,420091244,Deep Tubewell,Ground Water,Sk Abu Hasan,Gram Panchayat,2014-2015,0.82,0.82,12-Apr-14,28-Apr-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Golarh,Shasha Gerya,Sasageria - Uttarpara,1342820,6677187,420091243,Deep Tubewell,Ground Water,Primary School,Gram Panchayat,2014-2015,0.82,0.82,12-Apr-14,28-Apr-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Golarh,Lakshman Chak,Lakshmanchak,1342823,6677187,420091242,Deep Tubewell,Ground Water,Keosa Bazar,Gram Panchayat,2014-2015,0.82,0.82,12-Apr-14,28-Apr-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Amanpur,Tukura Pat,Turiapat,1342727,6677196,420091249,Deep Tubewell,Ground Water,High School,Gram Panchayat,2014-2015,0.82,0.82,12-Apr-14,30-Apr-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Amanpur,Jadupur,Jadupur Shivmandir,1342730,6677196,420091248,Deep Tubewell,Ground Water,Shiv Mandir,Gram Panchayat,2014-2015,0.82,0.82,12-Apr-14,30-Apr-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Amanpur,Madhya Piashala,Madhyapiasala Duleypara,1342772,6677196,420091250,Deep Tubewell,Ground Water,I.C.D.S.,Gram Panchayat,2014-2015,0.82,0.82,12-Apr-14,30-Apr-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Sarishakhola,Andi Chak,Andhichak Doetapara,1343443,6677199,420091268,Deep Tubewell,Ground Water,High School,Gram Panchayat,2014-2015,0.82,0.82,12-Apr-14,28-Apr-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Sarishakhola,Ghoshpur,Bharat Baj Para,1343463,6677203,420091277,Deep Tubewell,Ground Water,Tabageria,Gram Panchayat,2014-2015,0.82,0.82,12-Apr-14,28-Apr-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Sarishakhola,Ghoshpur,Dula Para,1343467,6677203,420091276,Deep Tubewell,Ground Water,Road Side,Gram Panchayat,2014-2015,0.82,0.82,12-Apr-14,28-Apr-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Sarishakhola,Akna,Mahinpara,1343455,6677206,420091291,Deep Tubewell,Ground Water,Asit Mahis,Gram Panchayat,2014-2015,0.82,0.82,12-Apr-14,30-Apr-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Enayetpur,Ghosh Diha,Ghoshdina Janapara,1343760,6687036,420093670,Deep Tubewell,Ground Water,Mrigendra Nath Kungar,Kungar Para,2014-2015,0.8,0.8,02-Apr-14,30-Apr-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Sirsa,Toria,Taria,1342647,6687083,420093694,Deep Tubewell,Ground Water,Raja Primary School,Gram Panchayat,2014-2015,0.82,0.82,02-Apr-14,30-Apr-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Sirsa,Gopinathpur,Karanpara,1342644,6687083,420093696,Deep Tubewell,Ground Water,Shib Mandir,Gram Panchayat,2014-2015,0.82,0.82,02-Apr-14,30-Apr-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Sirsa,Kalgerya,Kalgeria,1342653,6687083,420093692,Deep Tubewell,Ground Water,Lalon Babu,Gram Panchayat,2014-2015,0.82,0.82,02-Apr-14,30-Apr-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Sirsa,Rajgram,Rajagram Puilapara,1342681,6687083,420093697,Deep Tubewell,Ground Water,Haradhan Ghosh,Gram Panchayat,2014-2015,0.82,0.82,02-Apr-14,30-Apr-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Sirsa,Memua,Memua,1342673,6687083,420093690,Deep Tubewell,Ground Water,Ananda Fouzdar,Gram Panchayat,2014-2015,0.82,0.82,02-Apr-14,30-Apr-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Amrakuchi,Bagla,Pukurpara,1343117,6687166,420093751,Deep Tubewell,Ground Water,Jiten Sing,GRAM PANCHAYAT,2014-2015,0.8,0.8,12-Apr-14,12-Apr-17,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Amrakuchi,Kapta Bankati,Kaptabankati,1343162,6687166,420093756,Deep Tubewell,Ground Water,Sk Lokman,GRAM PANCHAYAT,2014-2015,0.8,0.8,12-Apr-14,12-Apr-17,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Anandapur,Lauria,Lawria - Midyapara,1343238,6687629,420093850,Deep Tubewell,Ground Water,Pabir Patra,Gram Panchayat,2014-2015,0.78,0.78,15-Apr-14,30-Apr-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Keshpur,Elni,Eluni Chak,1343305,6687663,420093892,Deep Tubewell,Ground Water,Sk Ainuddin,Gram Panchayat,2014-2015,0.82,0.82,04-Apr-14,20-Apr-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Kalagram,Uchahar,Dolaipara,1343371,6692627,420094620,Deep Tubewell,Ground Water,High School,Gram Panchayat,2014-2015,0.8,0.8,10-May-14,25-May-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Jhentla,Bara Gopinathpur,Bara Gopinathpur,1343650,6692627,420094609,Deep Tubewell,Ground Water,Biswajit Das,Gram Panchayat,2014-2015,0.8,0.8,10-May-14,25-May-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Jhentla,Salanga,Salanga,1343653,6692627,420094610,Deep Tubewell,Ground Water,High School,Gram Panchayat,2014-2015,0.8,0.8,10-May-14,25-May-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Mugbasan,Upar Kuai,Kuai,1342909,6692684,420094656,Deep Tubewell,Ground Water,S.S.K.,Gram Panchayat,2014-2015,0.78,0.78,02-May-14,20-May-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Mugbasan,Amritpur,Amritpur - Daldar Para,1342916,6692684,420094653,Deep Tubewell,Ground Water,Amit Dalbera,Gram Panchayat,2014-2015,0.78,0.78,02-May-14,20-May-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Teghori,Amla Bani,Amlaboni Madhyapara,1343031,6692684,420094648,Deep Tubewell,Ground Water,Primary School,Gram Panchayat,2014-2015,0.78,0.78,02-May-14,20-May-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Teghori,Asta Kola,Astakola,1343013,6692684,420094647,Deep Tubewell,Ground Water,Sudhir Maity,Gram Panchayat,2014-2015,0.78,0.78,02-May-14,20-May-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Teghori,Ramakata,Ramakata,1343022,6692853,420094711,Deep Tubewell,Ground Water,Tarapada Samanta,Gram Panchayat,2014-2015,0.82,0.82,04-Apr-14,30-Apr-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Dhalhara,Gun Hara,Gunhara Madhyapara,1343604,6692853,420094706,Deep Tubewell,Ground Water,Primary School,Gram Panchayat,2014-2015,0.82,0.82,04-Apr-14,30-Apr-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Jagannathpur,Sahaspur,Sahaspur Uttar,1342960,6696808,420094876,Deep Tubewell,Ground Water,Ghosal H.S. School,Gram Panchayat,2014-2015,0.78,0.78,12-May-14,24-May-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Enayetpur,Ajodhya Bar,Patarpara.,1343776,6819161,420104167,Deep Tubewell,Ground Water,Binod Layek,Gram Panchayat,2014-2015,0.78,0.78,14-May-14,26-May-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Enayetpur,Dhoba Gerya,Uttaradibasipara,1343797,6819161,420104159,Deep Tubewell,Ground Water,Pithu Kisku,Gram Panchayat,2014-2015,0.78,0.78,14-May-14,26-May-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Sarishakhola,Damgerya,Damgerya,1766940,6823272,420106642,Deep Tubewell,Ground Water,Bakkars Tea Shop,Gram Panchayat,2014-2015,0.8,0.8,12-May-14,04-Apr-17,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Dhalhara,Lakshman Chak,Panja Para,1343582,6823295,420106678,Deep Tubewell,Ground Water,Arjun Jana,Gram Panchayat,2014-2015,0.8,0.8,14-May-14,02-Jun-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Anandapur,Ranpara,Kaji Para,1343249,6823295,420106667,Deep Tubewell,Ground Water,Amirul Mallick,Gram Panchayat,2014-2015,0.8,0.8,14-May-14,02-Jun-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Amanpur,Bahadur Patna,Bahadurpatna Patnadalepara,1342764,6823347,420106702,Deep Tubewell,Ground Water,Patna M.S.K.,Gram Panchayat,2014-2015,0.78,0.78,14-May-14,12-Apr-17,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Amanpur,Burya Pat,Patrapara,1342750,6823347,420106709,Deep Tubewell,Ground Water,Haradhan Patra,Gram Panchayat,2014-2015,0.78,0.78,14-May-14,12-Apr-17,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Amanpur,Panch Khuiri,Kalyanipara,1342746,6823347,420106703,Deep Tubewell,Ground Water,Chandi Das,Gram Panchayat,2014-2015,0.78,0.78,14-May-14,12-Apr-17,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Kalagram,Uchahar,Purba Para,1343369,6823388,420106730,Deep Tubewell,Ground Water,Sk Siraj Ali,Gram Panchayat,2014-2015,0.78,0.78,07-May-14,25-May-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Dhalhara,Mukunda Pur,Mukundapur Purbapara,1343601,6823410,420106757,Deep Tubewell,Ground Water,Mosjid,Gram Panchayat,2014-2015,0.8,0.8,20-Jun-14,10-Jul-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Amrakuchi,Amrakuchi,Dolaipara,1343152,6823410,420106755,Deep Tubewell,Ground Water,Laxmikanta Mana,Gram Panchayat,2014-2015,0.8,0.8,20-Jun-14,10-Jul-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Anandapur,Bhagirath Bar,Shitala Mandir,1343234,6845174,420118681,Deep Tubewell,Ground Water,Kinkar Sant,Gram Panchayat,2014-2015,0.84,0.84,14-May-14,12-Jun-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Anandapur,Bhagirath Bar,Irra Masjid Para,1343235,6845174,420118685,Deep Tubewell,Ground Water,Mosjid,Gram Panchayat,2014-2015,0.84,0.84,14-May-14,12-Jun-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Teghori,Mejura,Tadardanga,1343071,6845184,420118687,Deep Tubewell,Ground Water,Shitala Mandir,Gram Panchayat,2014-2015,0.84,0.84,14-May-14,12-Jun-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Mugbasan,Miradanga,Uttarpara,1342873,6404439,420067277,Deep Tubewell,Ground Water,UTTARPARA,Gram Panchayet,2013-2014,0.8,0.8,12-May-13,25-Mar-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Mugbasan,Jheta Jambani,Battala,1342885,6404439,420067296,Deep Tubewell,Ground Water,BATTALA,Gram Panchayet,2013-2014,0.8,0.8,12-May-13,25-Mar-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Mugbasan,Mundalika,Desha Para,1342922,6404439,420067273,Deep Tubewell,Ground Water,DESHSAPARA,Gram Panchayet,2013-2014,0.8,0.8,12-May-13,25-Mar-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Mugbasan,Brahman Chak,Bramhanchak,1343452,6404439,420067303,Deep Tubewell,Ground Water,BRAHMAN CHAK,Gram Panchayet,2013-2014,0.8,0.8,12-May-13,25-Mar-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Sarishakhola,Raipur,Jana Para,1343427,6404789,420067757,Deep Tubewell,Ground Water,JANAPARA,Gram Panchayet,2013-2014,0.8,0.8,12-Apr-13,08-May-17,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Sarishakhola,Raipur,Bamunpara,1343428,6404789,420067758,Deep Tubewell,Ground Water,BAMUNPARA,Gram Panchayet,2013-2014,0.8,0.8,12-Apr-13,08-May-17,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Sarishakhola,Golagerya,Hajrapara,1343512,6404789,420067773,Deep Tubewell,Ground Water,HAJRAPARA,Gram Panchayet,2013-2014,0.8,0.8,12-Apr-13,08-May-17,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Sarishakhola,Sadhak Chak,Sadhakchak,1343436,6404789,420067756,Deep Tubewell,Ground Water,SADHAKCHAK,Gram Panchayet,2013-2014,0.8,0.8,12-Apr-13,08-May-17,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Sarishakhola,Sarisha Khola,Pastafful Para,1343474,6404789,420067751,Deep Tubewell,Ground Water,PASTAFFUL PARA,Gram Panchayet,2013-2014,0.8,0.8,12-Apr-13,08-May-17,03-06-2024
